Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;10/11/2025, 07:49:29.321;0.00s;154;2025-11-10 07:49:29.321;--
arrival;10/11/2025, 07:49:36.023;0.00s;155;2025-11-10 07:49:36.023;--
arrival;10/11/2025, 07:49:55.203;0.00s;156;2025-11-10 07:49:55.203;--
arrival;10/11/2025, 07:50:05.854;0.00s;157;2025-11-10 07:50:05.854;--
arrival;10/11/2025, 07:50:07.003;0.00s;158;2025-11-10 07:50:07.003;--
arrival;10/11/2025, 07:50:40.919;0.00s;159;2025-11-10 07:50:40.919;--
arrival;10/11/2025, 07:50:44.546;0.00s;160;2025-11-10 07:50:44.546;--
arrival;10/11/2025, 07:50:46.226;0.00s;161;2025-11-10 07:50:46.226;--
arrival;10/11/2025, 07:51:12.081;0.00s;162;2025-11-10 07:51:12.081;--
arrival;10/11/2025, 07:51:19.113;0.00s;163;2025-11-10 07:51:19.113;--
arrival;10/11/2025, 07:51:19.919;0.00s;164;2025-11-10 07:51:19.919;--
arrival;10/11/2025, 07:51:34.286;0.00s;165;2025-11-10 07:51:34.286;--
arrival;10/11/2025, 07:51:39.092;0.00s;166;2025-11-10 07:51:39.092;--
arrival;10/11/2025, 07:51:42.166;0.00s;167;2025-11-10 07:51:42.166;--
arrival;10/11/2025, 07:51:52.586;0.00s;168;2025-11-10 07:51:52.586;--
arrival;10/11/2025, 07:52:22.105;0.00s;169;2025-11-10 07:52:22.105;--
arrival;10/11/2025, 07:52:22.528;0.00s;170;2025-11-10 07:52:22.528;--
arrival;10/11/2025, 07:53:12.491;0.00s;171;2025-11-10 07:53:12.491;--
arrival;10/11/2025, 07:53:18.562;0.00s;172;2025-11-10 07:53:18.562;--
arrival;10/11/2025, 07:53:23.963;0.00s;173;2025-11-10 07:53:23.963;--
arrival;10/11/2025, 07:53:24.852;0.00s;174;2025-11-10 07:53:24.852;--
arrival;10/11/2025, 07:53:25.551;0.00s;175;2025-11-10 07:53:25.551;--
arrival;10/11/2025, 07:53:26.222;0.00s;176;2025-11-10 07:53:26.222;--
arrival;10/11/2025, 07:53:32.198;0.00s;177;2025-11-10 07:53:32.198;--
arrival;10/11/2025, 07:53:41.919;0.00s;178;2025-11-10 07:53:41.919;--
arrival;10/11/2025, 07:53:42.248;0.00s;179;2025-11-10 07:53:42.248;--
arrival;10/11/2025, 07:54:05.397;0.00s;180;2025-11-10 07:54:05.397;--
arrival;10/11/2025, 07:54:19.392;0.00s;181;2025-11-10 07:54:19.392;--
arrival;10/11/2025, 07:54:20.104;0.00s;182;2025-11-10 07:54:20.104;--
arrival;10/11/2025, 07:55:05.657;0.00s;183;2025-11-10 07:55:05.657;--
arrival;10/11/2025, 07:55:13.409;0.00s;184;2025-11-10 07:55:13.409;--
arrival;10/11/2025, 07:55:15.143;0.00s;185;2025-11-10 07:55:15.143;--
arrival;10/11/2025, 07:55:29.126;0.00s;186;2025-11-10 07:55:29.126;--
arrival;10/11/2025, 07:55:39.333;0.00s;187;2025-11-10 07:55:39.333;--
arrival;10/11/2025, 07:55:40.504;0.00s;188;2025-11-10 07:55:40.504;--
arrival;10/11/2025, 07:55:47.051;0.00s;189;2025-11-10 07:55:47.051;--
arrival;10/11/2025, 07:55:51.546;0.00s;190;2025-11-10 07:55:51.546;--
arrival;10/11/2025, 07:56:18.948;0.00s;191;2025-11-10 07:56:18.948;--
arrival;10/11/2025, 07:57:08.653;0.00s;192;2025-11-10 07:57:08.653;--
arrival;10/11/2025, 07:57:10.576;0.00s;193;2025-11-10 07:57:10.576;--
arrival;10/11/2025, 07:57:12.302;0.00s;194;2025-11-10 07:57:12.302;--
