Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
service;10/11/2025, 08:33:01.070;5.17s;251;2025-11-10 08:33:01.070;2025-11-10 08:33:06.244
service;10/11/2025, 08:33:07.117;11.57s;252;2025-11-10 08:33:07.117;2025-11-10 08:33:18.687
service;10/11/2025, 08:33:19.108;10.40s;253;2025-11-10 08:33:19.108;2025-11-10 08:33:29.509
service;10/11/2025, 08:33:29.952;14.11s;254;2025-11-10 08:33:29.952;2025-11-10 08:33:44.063
service;10/11/2025, 08:33:44.681;5.27s;255;2025-11-10 08:33:44.681;2025-11-10 08:33:49.955
service;10/11/2025, 08:33:50.398;5.94s;256;2025-11-10 08:33:50.398;2025-11-10 08:33:56.339
service;10/11/2025, 08:33:56.765;5.74s;257;2025-11-10 08:33:56.765;2025-11-10 08:34:02.502
service;10/11/2025, 08:34:02.978;5.04s;258;2025-11-10 08:34:02.978;2025-11-10 08:34:08.022
service;10/11/2025, 08:34:10.362;7.77s;259;2025-11-10 08:34:10.362;2025-11-10 08:34:18.128
service;10/11/2025, 08:34:18.637;6.00s;260;2025-11-10 08:34:18.637;2025-11-10 08:34:24.639
service;10/11/2025, 08:34:28.210;5.76s;261;2025-11-10 08:34:28.210;2025-11-10 08:34:33.975
service;10/11/2025, 08:34:35.318;10.31s;262;2025-11-10 08:34:35.318;2025-11-10 08:34:45.625
service;10/11/2025, 08:34:46.324;8.55s;263;2025-11-10 08:34:46.324;2025-11-10 08:34:54.878
service;10/11/2025, 08:34:55.455;11.09s;264;2025-11-10 08:34:55.455;2025-11-10 08:35:06.548
service;10/11/2025, 08:35:06.976;8.64s;265;2025-11-10 08:35:06.976;2025-11-10 08:35:15.615
service;10/11/2025, 08:35:16.033;8.13s;266;2025-11-10 08:35:16.033;2025-11-10 08:35:24.158
service;10/11/2025, 08:35:25.653;13.42s;267;2025-11-10 08:35:25.653;2025-11-10 08:35:39.071
service;10/11/2025, 08:35:41.198;35.76s;268;2025-11-10 08:35:41.198;2025-11-10 08:36:16.961
service;10/11/2025, 08:36:17.956;16.16s;269;2025-11-10 08:36:17.956;2025-11-10 08:36:34.113
service;10/11/2025, 08:36:35.621;15.72s;270;2025-11-10 08:36:35.621;2025-11-10 08:36:51.338
service;10/11/2025, 08:36:51.829;17.81s;271;2025-11-10 08:36:51.829;2025-11-10 08:37:09.640
service;10/11/2025, 08:37:09.975;8.46s;272;2025-11-10 08:37:09.975;2025-11-10 08:37:18.438
service;10/11/2025, 08:37:18.766;22.59s;273;2025-11-10 08:37:18.766;2025-11-10 08:37:41.355
service;10/11/2025, 08:37:41.692;22.65s;274;2025-11-10 08:37:41.692;2025-11-10 08:38:04.338
service;10/11/2025, 08:38:05.638;19.91s;275;2025-11-10 08:38:05.638;2025-11-10 08:38:25.552
service;10/11/2025, 08:38:26.088;21.71s;276;2025-11-10 08:38:26.088;2025-11-10 08:38:47.802
service;10/11/2025, 08:38:48.347;19.76s;277;2025-11-10 08:38:48.347;2025-11-10 08:39:08.104
service;10/11/2025, 08:39:08.575;28.33s;278;2025-11-10 08:39:08.575;2025-11-10 08:39:36.908
service;10/11/2025, 08:39:37.601;22.81s;279;2025-11-10 08:39:37.601;2025-11-10 08:40:00.415
service;10/11/2025, 08:40:00.769;12.10s;280;2025-11-10 08:40:00.769;2025-11-10 08:40:12.873
service;10/11/2025, 08:40:15.783;19.47s;281;2025-11-10 08:40:15.783;2025-11-10 08:40:35.253
service;10/11/2025, 08:40:35.593;7.11s;282;2025-11-10 08:40:35.593;2025-11-10 08:40:42.701
service;10/11/2025, 08:40:43.929;9.21s;283;2025-11-10 08:40:43.929;2025-11-10 08:40:53.134
service;10/11/2025, 08:40:53.391;10.02s;284;2025-11-10 08:40:53.391;2025-11-10 08:41:03.413
service;10/11/2025, 08:41:03.923;8.29s;285;2025-11-10 08:41:03.923;2025-11-10 08:41:12.214
service;10/11/2025, 08:41:12.835;9.52s;286;2025-11-10 08:41:12.835;2025-11-10 08:41:22.350
service;10/11/2025, 08:41:23.266;10.36s;287;2025-11-10 08:41:23.266;2025-11-10 08:41:33.628
service;10/11/2025, 08:41:34.225;10.18s;288;2025-11-10 08:41:34.225;2025-11-10 08:41:44.402
service;10/11/2025, 08:41:45.002;11.30s;289;2025-11-10 08:41:45.002;2025-11-10 08:41:56.305
service;10/11/2025, 08:41:56.835;7.66s;290;2025-11-10 08:41:56.835;2025-11-10 08:42:04.496
service;10/11/2025, 08:42:04.861;7.64s;291;2025-11-10 08:42:04.861;2025-11-10 08:42:12.498
service;10/11/2025, 08:42:12.876;7.94s;292;2025-11-10 08:42:12.876;2025-11-10 08:42:20.816
service;10/11/2025, 08:42:21.246;16.67s;293;2025-11-10 08:42:21.246;2025-11-10 08:42:37.912
service;10/11/2025, 08:42:39.299;9.32s;294;2025-11-10 08:42:39.299;2025-11-10 08:42:48.618
service;10/11/2025, 08:42:49.086;9.94s;295;2025-11-10 08:42:49.086;2025-11-10 08:42:59.029
service;10/11/2025, 08:42:59.538;6.63s;296;2025-11-10 08:42:59.538;2025-11-10 08:43:06.172
service;10/11/2025, 08:43:06.603;5.88s;297;2025-11-10 08:43:06.603;2025-11-10 08:43:12.484
service;10/11/2025, 08:43:13.108;6.16s;298;2025-11-10 08:43:13.108;2025-11-10 08:43:19.268
service;10/11/2025, 08:43:19.534;6.91s;299;2025-11-10 08:43:19.534;2025-11-10 08:43:26.443
service;10/11/2025, 08:43:26.864;7.49s;300;2025-11-10 08:43:26.864;2025-11-10 08:43:34.354
service;10/11/2025, 08:43:34.729;7.17s;301;2025-11-10 08:43:34.729;2025-11-10 08:43:41.896
service;10/11/2025, 08:43:46.401;9.32s;302;2025-11-10 08:43:46.401;2025-11-10 08:43:55.718
service;10/11/2025, 08:43:56.276;4.33s;303;2025-11-10 08:43:56.276;2025-11-10 08:44:00.602
service;10/11/2025, 08:44:00.857;8.16s;304;2025-11-10 08:44:00.857;2025-11-10 08:44:09.017
service;10/11/2025, 08:44:09.630;9.73s;305;2025-11-10 08:44:09.630;2025-11-10 08:44:19.359
service;10/11/2025, 08:44:21.268;7.00s;306;2025-11-10 08:44:21.268;2025-11-10 08:44:28.267
service;10/11/2025, 08:44:29.506;4.70s;307;2025-11-10 08:44:29.506;2025-11-10 08:44:34.201
service;10/11/2025, 08:44:34.785;6.16s;308;2025-11-10 08:44:34.785;2025-11-10 08:44:40.944
service;10/11/2025, 08:44:41.362;2.99s;309;2025-11-10 08:44:41.362;2025-11-10 08:44:44.354
service;10/11/2025, 08:44:45.294;4.49s;310;2025-11-10 08:44:45.294;2025-11-10 08:44:49.785
service;10/11/2025, 08:44:51.234;8.15s;311;2025-11-10 08:44:51.234;2025-11-10 08:44:59.389
service;10/11/2025, 08:45:00.068;5.63s;312;2025-11-10 08:45:00.068;2025-11-10 08:45:05.693
service;10/11/2025, 08:45:06.242;5.30s;313;2025-11-10 08:45:06.242;2025-11-10 08:45:11.538
service;10/11/2025, 08:45:11.971;9.76s;314;2025-11-10 08:45:11.971;2025-11-10 08:45:21.732
service;10/11/2025, 08:45:22.051;7.36s;315;2025-11-10 08:45:22.051;2025-11-10 08:45:29.409
service;10/11/2025, 08:45:29.689;8.99s;316;2025-11-10 08:45:29.689;2025-11-10 08:45:38.677
service;10/11/2025, 08:45:39.138;3.80s;317;2025-11-10 08:45:39.138;2025-11-10 08:45:42.938
service;10/11/2025, 08:45:43.377;6.78s;318;2025-11-10 08:45:43.377;2025-11-10 08:45:50.155
service;10/11/2025, 08:45:50.827;9.77s;319;2025-11-10 08:45:50.827;2025-11-10 08:46:00.601
service;10/11/2025, 08:46:00.985;4.19s;320;2025-11-10 08:46:00.985;2025-11-10 08:46:05.173
service;10/11/2025, 08:46:05.500;5.43s;321;2025-11-10 08:46:05.500;2025-11-10 08:46:10.933
service;10/11/2025, 08:46:15.724;10.22s;322;2025-11-10 08:46:15.724;2025-11-10 08:46:25.948
service;10/11/2025, 08:46:26.495;18.12s;323;2025-11-10 08:46:26.495;2025-11-10 08:46:44.612
service;10/11/2025, 08:46:45.079;19.81s;324;2025-11-10 08:46:45.079;2025-11-10 08:47:04.889
service;10/11/2025, 08:47:06.592;12.78s;325;2025-11-10 08:47:06.592;2025-11-10 08:47:19.369
service;10/11/2025, 08:47:20.369;8.73s;326;2025-11-10 08:47:20.369;2025-11-10 08:47:29.099
service;10/11/2025, 08:47:30.591;12.24s;327;2025-11-10 08:47:30.591;2025-11-10 08:47:42.835
service;10/11/2025, 08:47:43.499;18.14s;328;2025-11-10 08:47:43.499;2025-11-10 08:48:01.634
service;10/11/2025, 08:48:02.163;22.31s;329;2025-11-10 08:48:02.163;2025-11-10 08:48:24.469
service;10/11/2025, 08:48:25.008;12.62s;330;2025-11-10 08:48:25.008;2025-11-10 08:48:37.624
service;10/11/2025, 08:48:39.811;16.14s;331;2025-11-10 08:48:39.811;2025-11-10 08:48:55.955
service;10/11/2025, 08:48:56.353;10.63s;332;2025-11-10 08:48:56.353;2025-11-10 08:49:06.979
service;10/11/2025, 08:49:07.317;7.43s;333;2025-11-10 08:49:07.317;2025-11-10 08:49:14.743
service;10/11/2025, 08:49:15.791;7.01s;334;2025-11-10 08:49:15.791;2025-11-10 08:49:22.804
service;10/11/2025, 08:49:23.124;13.48s;335;2025-11-10 08:49:23.124;2025-11-10 08:49:36.609
service;10/11/2025, 08:49:37.183;10.00s;336;2025-11-10 08:49:37.183;2025-11-10 08:49:47.179
service;10/11/2025, 08:49:47.496;16.05s;337;2025-11-10 08:49:47.496;2025-11-10 08:50:03.542
service;10/11/2025, 08:50:03.997;5.89s;338;2025-11-10 08:50:03.997;2025-11-10 08:50:09.886
service;10/11/2025, 08:50:10.463;13.71s;339;2025-11-10 08:50:10.463;2025-11-10 08:50:24.171
service;10/11/2025, 08:50:24.723;18.22s;340;2025-11-10 08:50:24.723;2025-11-10 08:50:42.947
service;10/11/2025, 08:50:43.983;18.84s;341;2025-11-10 08:50:43.983;2025-11-10 08:51:02.826
service;10/11/2025, 08:51:03.363;7.75s;342;2025-11-10 08:51:03.363;2025-11-10 08:51:11.117
service;10/11/2025, 08:51:11.954;11.50s;343;2025-11-10 08:51:11.954;2025-11-10 08:51:23.450
service;10/11/2025, 08:51:24.033;9.38s;344;2025-11-10 08:51:24.033;2025-11-10 08:51:33.416
service;10/11/2025, 08:51:33.972;17.37s;345;2025-11-10 08:51:33.972;2025-11-10 08:51:51.341
service;10/11/2025, 08:51:51.771;8.09s;346;2025-11-10 08:51:51.771;2025-11-10 08:51:59.862
service;10/11/2025, 08:52:01.171;10.78s;347;2025-11-10 08:52:01.171;2025-11-10 08:52:11.950
service;10/11/2025, 08:52:12.532;23.53s;348;2025-11-10 08:52:12.532;2025-11-10 08:52:36.065
service;10/11/2025, 08:52:36.603;27.97s;349;2025-11-10 08:52:36.603;2025-11-10 08:53:04.571
service;10/11/2025, 08:53:05.058;14.10s;350;2025-11-10 08:53:05.058;2025-11-10 08:53:19.162
service;10/11/2025, 08:53:28.159;2.00s;351;2025-11-10 08:53:28.159;2025-11-10 08:53:30.160
service;10/11/2025, 08:53:31.507;9.86s;352;2025-11-10 08:53:31.507;2025-11-10 08:53:41.363
service;10/11/2025, 08:53:45.139;14.22s;353;2025-11-10 08:53:45.139;2025-11-10 08:53:59.360
service;10/11/2025, 08:53:59.840;13.94s;354;2025-11-10 08:53:59.840;2025-11-10 08:54:13.775
service;10/11/2025, 08:54:14.449;17.26s;355;2025-11-10 08:54:14.449;2025-11-10 08:54:31.705
service;10/11/2025, 08:54:32.291;12.21s;356;2025-11-10 08:54:32.291;2025-11-10 08:54:44.499
service;10/11/2025, 08:54:45.492;13.22s;357;2025-11-10 08:54:45.492;2025-11-10 08:54:58.708
service;10/11/2025, 08:54:59.146;10.83s;358;2025-11-10 08:54:59.146;2025-11-10 08:55:09.972
service;10/11/2025, 08:55:10.499;8.18s;359;2025-11-10 08:55:10.499;2025-11-10 08:55:18.680
service;10/11/2025, 08:55:19.316;13.58s;360;2025-11-10 08:55:19.316;2025-11-10 08:55:32.898
service;10/11/2025, 08:55:33.288;20.48s;361;2025-11-10 08:55:33.288;2025-11-10 08:55:53.768
service;10/11/2025, 08:55:54.238;14.60s;362;2025-11-10 08:55:54.238;2025-11-10 08:56:08.835
service;10/11/2025, 08:56:09.243;5.67s;363;2025-11-10 08:56:09.243;2025-11-10 08:56:14.909
service;10/11/2025, 08:56:15.316;5.74s;364;2025-11-10 08:56:15.316;2025-11-10 08:56:21.055
service;10/11/2025, 08:56:21.489;9.72s;365;2025-11-10 08:56:21.489;2025-11-10 08:56:31.210
service;10/11/2025, 08:56:31.468;10.35s;366;2025-11-10 08:56:31.468;2025-11-10 08:56:41.819
service;10/11/2025, 08:56:42.105;10.82s;367;2025-11-10 08:56:42.105;2025-11-10 08:56:52.930
service;10/11/2025, 08:56:53.304;8.55s;368;2025-11-10 08:56:53.304;2025-11-10 08:57:01.859
service;10/11/2025, 08:57:02.272;28.18s;369;2025-11-10 08:57:02.272;2025-11-10 08:57:30.449
service;10/11/2025, 08:57:30.786;9.13s;370;2025-11-10 08:57:30.786;2025-11-10 08:57:39.911
service;10/11/2025, 08:57:40.347;16.41s;371;2025-11-10 08:57:40.347;2025-11-10 08:57:56.758
service;10/11/2025, 08:57:57.172;15.33s;372;2025-11-10 08:57:57.172;2025-11-10 08:58:12.506
service;10/11/2025, 08:58:12.914;18.75s;373;2025-11-10 08:58:12.914;2025-11-10 08:58:31.665
service;10/11/2025, 08:58:31.948;18.06s;374;2025-11-10 08:58:31.948;2025-11-10 08:58:50.007
service;10/11/2025, 08:58:51.109;16.11s;375;2025-11-10 08:58:51.109;2025-11-10 08:59:07.222
service;10/11/2025, 08:59:07.582;10.20s;376;2025-11-10 08:59:07.582;2025-11-10 08:59:17.777
service;10/11/2025, 08:59:18.170;15.31s;377;2025-11-10 08:59:18.170;2025-11-10 08:59:33.476
service;10/11/2025, 08:59:33.852;18.11s;378;2025-11-10 08:59:33.852;2025-11-10 08:59:51.964
service;10/11/2025, 08:59:52.371;15.05s;379;2025-11-10 08:59:52.371;2025-11-10 09:00:07.423
service;10/11/2025, 09:00:07.771;12.49s;380;2025-11-10 09:00:07.771;2025-11-10 09:00:20.259
service;10/11/2025, 09:00:20.792;10.87s;381;2025-11-10 09:00:20.792;2025-11-10 09:00:31.664
service;10/11/2025, 09:00:32.176;6.69s;382;2025-11-10 09:00:32.176;2025-11-10 09:00:38.864
service;10/11/2025, 09:00:39.402;4.80s;383;2025-11-10 09:00:39.402;2025-11-10 09:00:44.202
service;10/11/2025, 09:00:44.738;4.38s;384;2025-11-10 09:00:44.738;2025-11-10 09:00:49.114
service;10/11/2025, 09:00:50.051;3.50s;385;2025-11-10 09:00:50.051;2025-11-10 09:00:53.553
service;10/11/2025, 09:00:54.256;3.25s;386;2025-11-10 09:00:54.256;2025-11-10 09:00:57.503
service;10/11/2025, 09:00:58.103;2.72s;387;2025-11-10 09:00:58.103;2025-11-10 09:01:00.826
service;10/11/2025, 09:01:01.197;4.62s;388;2025-11-10 09:01:01.197;2025-11-10 09:01:05.821
service;10/11/2025, 09:01:06.186;1.39s;389;2025-11-10 09:01:06.186;2025-11-10 09:01:07.575
service;10/11/2025, 09:01:08.128;4.50s;390;2025-11-10 09:01:08.128;2025-11-10 09:01:12.629
service;10/11/2025, 09:01:12.921;3.23s;391;2025-11-10 09:01:12.921;2025-11-10 09:01:16.148
service;10/11/2025, 09:01:16.783;4.95s;392;2025-11-10 09:01:16.783;2025-11-10 09:01:21.731
service;10/11/2025, 09:01:22.022;2.52s;393;2025-11-10 09:01:22.022;2025-11-10 09:01:24.537
service;10/11/2025, 09:01:24.876;4.46s;394;2025-11-10 09:01:24.876;2025-11-10 09:01:29.332
service;10/11/2025, 09:01:30.091;4.61s;395;2025-11-10 09:01:30.091;2025-11-10 09:01:34.701
service;10/11/2025, 09:01:35.621;6.07s;396;2025-11-10 09:01:35.621;2025-11-10 09:01:41.689
service;10/11/2025, 09:01:44.261;11.43s;397;2025-11-10 09:01:44.261;2025-11-10 09:01:55.689
service;10/11/2025, 09:01:56.447;7.32s;398;2025-11-10 09:01:56.447;2025-11-10 09:02:03.770
service;10/11/2025, 09:02:04.380;3.11s;399;2025-11-10 09:02:04.380;2025-11-10 09:02:07.486
service;10/11/2025, 09:02:08.254;8.56s;400;2025-11-10 09:02:08.254;2025-11-10 09:02:16.818
service;10/11/2025, 09:02:17.438;11.07s;401;2025-11-10 09:02:17.438;2025-11-10 09:02:28.511
service;10/11/2025, 09:02:29.276;15.27s;402;2025-11-10 09:02:29.276;2025-11-10 09:02:44.548
service;10/11/2025, 09:02:44.970;21.91s;403;2025-11-10 09:02:44.970;2025-11-10 09:03:06.885
service;10/11/2025, 09:03:07.330;6.00s;404;2025-11-10 09:03:07.330;2025-11-10 09:03:13.326
service;10/11/2025, 09:03:13.663;6.21s;405;2025-11-10 09:03:13.663;2025-11-10 09:03:19.869
service;10/11/2025, 09:03:20.288;7.39s;406;2025-11-10 09:03:20.288;2025-11-10 09:03:27.678
service;10/11/2025, 09:03:28.363;7.68s;407;2025-11-10 09:03:28.363;2025-11-10 09:03:36.048
service;10/11/2025, 09:03:36.546;4.54s;408;2025-11-10 09:03:36.546;2025-11-10 09:03:41.085
service;10/11/2025, 09:03:41.567;6.45s;409;2025-11-10 09:03:41.567;2025-11-10 09:03:48.019
service;10/11/2025, 09:03:48.434;3.74s;410;2025-11-10 09:03:48.434;2025-11-10 09:03:52.176
service;10/11/2025, 09:03:52.655;5.45s;411;2025-11-10 09:03:52.655;2025-11-10 09:03:58.100
service;10/11/2025, 09:03:58.489;4.92s;412;2025-11-10 09:03:58.489;2025-11-10 09:04:03.411
service;10/11/2025, 09:04:04.023;6.91s;413;2025-11-10 09:04:04.023;2025-11-10 09:04:10.933
service;10/11/2025, 09:04:11.257;11.52s;414;2025-11-10 09:04:11.257;2025-11-10 09:04:22.778
service;10/11/2025, 09:04:23.204;21.23s;415;2025-11-10 09:04:23.204;2025-11-10 09:04:44.430
service;10/11/2025, 09:04:44.740;14.22s;416;2025-11-10 09:04:44.740;2025-11-10 09:04:58.965
service;10/11/2025, 09:04:59.300;18.36s;417;2025-11-10 09:04:59.300;2025-11-10 09:05:17.659
service;10/11/2025, 09:05:17.987;13.46s;418;2025-11-10 09:05:17.987;2025-11-10 09:05:31.447
service;10/11/2025, 09:05:31.923;6.19s;419;2025-11-10 09:05:31.923;2025-11-10 09:05:38.117
service;10/11/2025, 09:05:38.443;5.85s;420;2025-11-10 09:05:38.443;2025-11-10 09:05:44.289
service;10/11/2025, 09:05:44.588;3.46s;421;2025-11-10 09:05:44.588;2025-11-10 09:05:48.053
service;10/11/2025, 09:05:48.397;4.47s;422;2025-11-10 09:05:48.397;2025-11-10 09:05:52.865
service;10/11/2025, 09:05:53.237;9.14s;423;2025-11-10 09:05:53.237;2025-11-10 09:06:02.377
service;10/11/2025, 09:06:03.169;3.67s;424;2025-11-10 09:06:03.169;2025-11-10 09:06:06.841
service;10/11/2025, 09:06:07.189;6.42s;425;2025-11-10 09:06:07.189;2025-11-10 09:06:13.610
service;10/11/2025, 09:06:14.080;4.28s;426;2025-11-10 09:06:14.080;2025-11-10 09:06:18.364
service;10/11/2025, 09:06:18.880;4.02s;427;2025-11-10 09:06:18.880;2025-11-10 09:06:22.899
service;10/11/2025, 09:06:23.552;4.51s;428;2025-11-10 09:06:23.552;2025-11-10 09:06:28.061
service;10/11/2025, 09:06:28.628;14.22s;429;2025-11-10 09:06:28.628;2025-11-10 09:06:42.848
service;10/11/2025, 09:06:43.203;11.14s;430;2025-11-10 09:06:43.203;2025-11-10 09:06:54.339
service;10/11/2025, 09:07:07.285;11.68s;431;2025-11-10 09:07:07.285;2025-11-10 09:07:18.968
service;10/11/2025, 09:07:20.830;7.38s;432;2025-11-10 09:07:20.830;2025-11-10 09:07:28.214
service;10/11/2025, 09:07:29.032;12.42s;433;2025-11-10 09:07:29.032;2025-11-10 09:07:41.451
service;10/11/2025, 09:07:41.918;14.54s;434;2025-11-10 09:07:41.918;2025-11-10 09:07:56.462
service;10/11/2025, 09:07:57.156;7.18s;435;2025-11-10 09:07:57.156;2025-11-10 09:08:04.340
service;10/11/2025, 09:08:04.751;4.21s;436;2025-11-10 09:08:04.751;2025-11-10 09:08:08.961
service;10/11/2025, 09:08:09.261;2.55s;437;2025-11-10 09:08:09.261;2025-11-10 09:08:11.812
service;10/11/2025, 09:08:12.241;3.71s;438;2025-11-10 09:08:12.241;2025-11-10 09:08:15.952
service;10/11/2025, 09:08:16.294;4.34s;439;2025-11-10 09:08:16.294;2025-11-10 09:08:20.632
service;10/11/2025, 09:08:21.101;6.87s;440;2025-11-10 09:08:21.101;2025-11-10 09:08:27.972
service;10/11/2025, 09:08:28.221;3.23s;441;2025-11-10 09:08:28.221;2025-11-10 09:08:31.451
service;10/11/2025, 09:08:31.801;4.22s;442;2025-11-10 09:08:31.801;2025-11-10 09:08:36.020
service;10/11/2025, 09:08:49.620;1.11s;443;2025-11-10 09:08:49.620;2025-11-10 09:08:50.726
service;10/11/2025, 09:08:55.520;2.08s;444;2025-11-10 09:08:55.520;2025-11-10 09:08:57.595
service;10/11/2025, 09:08:59.088;5.00s;445;2025-11-10 09:08:59.088;2025-11-10 09:09:04.083
service;10/11/2025, 09:09:05.491;3.52s;446;2025-11-10 09:09:05.491;2025-11-10 09:09:09.013
service;10/11/2025, 09:09:11.007;9.74s;447;2025-11-10 09:09:11.007;2025-11-10 09:09:20.750
service;10/11/2025, 09:09:21.036;5.79s;448;2025-11-10 09:09:21.036;2025-11-10 09:09:26.827
service;10/11/2025, 09:09:27.309;2.92s;449;2025-11-10 09:09:27.309;2025-11-10 09:09:30.228
service;10/11/2025, 09:09:31.408;5.90s;450;2025-11-10 09:09:31.408;2025-11-10 09:09:37.311
service;10/11/2025, 09:09:37.772;16.13s;451;2025-11-10 09:09:37.772;2025-11-10 09:09:53.906
service;10/11/2025, 09:09:54.387;24.55s;452;2025-11-10 09:09:54.387;2025-11-10 09:10:18.938
service;10/11/2025, 09:10:19.422;3.95s;453;2025-11-10 09:10:19.422;2025-11-10 09:10:23.370
service;10/11/2025, 09:10:23.853;13.68s;454;2025-11-10 09:10:23.853;2025-11-10 09:10:37.536
service;10/11/2025, 09:10:37.999;10.16s;455;2025-11-10 09:10:37.999;2025-11-10 09:10:48.162
service;10/11/2025, 09:10:48.531;5.65s;456;2025-11-10 09:10:48.531;2025-11-10 09:10:54.177
service;10/11/2025, 09:10:54.926;3.90s;457;2025-11-10 09:10:54.926;2025-11-10 09:10:58.824
service;10/11/2025, 09:10:59.591;8.46s;458;2025-11-10 09:10:59.591;2025-11-10 09:11:08.052
service;10/11/2025, 09:11:08.552;10.72s;459;2025-11-10 09:11:08.552;2025-11-10 09:11:19.269
service;10/11/2025, 09:11:19.809;16.42s;460;2025-11-10 09:11:19.809;2025-11-10 09:11:36.230
service;10/11/2025, 09:11:36.588;6.24s;461;2025-11-10 09:11:36.588;2025-11-10 09:11:42.830
service;10/11/2025, 09:11:43.399;8.83s;462;2025-11-10 09:11:43.399;2025-11-10 09:11:52.229
service;10/11/2025, 09:11:52.529;4.55s;463;2025-11-10 09:11:52.529;2025-11-10 09:11:57.081
service;10/11/2025, 09:11:57.465;3.49s;464;2025-11-10 09:11:57.465;2025-11-10 09:12:00.952
service;10/11/2025, 09:12:01.593;4.33s;465;2025-11-10 09:12:01.593;2025-11-10 09:12:05.922
service;10/11/2025, 09:12:06.429;4.59s;466;2025-11-10 09:12:06.429;2025-11-10 09:12:11.021
service;10/11/2025, 09:12:11.369;3.66s;467;2025-11-10 09:12:11.369;2025-11-10 09:12:15.031
service;10/11/2025, 09:12:15.375;3.38s;468;2025-11-10 09:12:15.375;2025-11-10 09:12:18.754
service;10/11/2025, 09:12:19.093;2.29s;469;2025-11-10 09:12:19.093;2025-11-10 09:12:21.379
service;10/11/2025, 09:12:21.774;2.31s;470;2025-11-10 09:12:21.774;2025-11-10 09:12:24.081
service;10/11/2025, 09:12:24.635;3.95s;471;2025-11-10 09:12:24.635;2025-11-10 09:12:28.587
service;10/11/2025, 09:12:29.662;3.42s;472;2025-11-10 09:12:29.662;2025-11-10 09:12:33.077
service;10/11/2025, 09:12:33.490;5.40s;473;2025-11-10 09:12:33.490;2025-11-10 09:12:38.891
service;10/11/2025, 09:12:39.261;5.32s;474;2025-11-10 09:12:39.261;2025-11-10 09:12:44.580
service;10/11/2025, 09:12:45.056;3.37s;475;2025-11-10 09:12:45.056;2025-11-10 09:12:48.428
service;10/11/2025, 09:12:48.795;5.74s;476;2025-11-10 09:12:48.795;2025-11-10 09:12:54.532
service;10/11/2025, 09:12:54.921;2.67s;477;2025-11-10 09:12:54.921;2025-11-10 09:12:57.595
service;10/11/2025, 09:12:57.911;2.08s;478;2025-11-10 09:12:57.911;2025-11-10 09:12:59.996
service;10/11/2025, 09:13:00.294;2.36s;479;2025-11-10 09:13:00.294;2025-11-10 09:13:02.657
service;10/11/2025, 09:13:03.081;1.92s;480;2025-11-10 09:13:03.081;2025-11-10 09:13:05.005
service;10/11/2025, 09:13:05.381;3.88s;481;2025-11-10 09:13:05.381;2025-11-10 09:13:09.266
service;10/11/2025, 09:13:09.797;4.33s;482;2025-11-10 09:13:09.797;2025-11-10 09:13:14.122
service;10/11/2025, 09:13:15.246;6.69s;483;2025-11-10 09:13:15.246;2025-11-10 09:13:21.934
service;10/11/2025, 09:13:22.673;6.31s;484;2025-11-10 09:13:22.673;2025-11-10 09:13:28.986
service;10/11/2025, 09:13:29.278;3.86s;485;2025-11-10 09:13:29.278;2025-11-10 09:13:33.139
service;10/11/2025, 09:13:33.486;5.32s;486;2025-11-10 09:13:33.486;2025-11-10 09:13:38.806
service;10/11/2025, 09:13:39.221;3.19s;487;2025-11-10 09:13:39.221;2025-11-10 09:13:42.410
service;10/11/2025, 09:13:42.694;2.82s;488;2025-11-10 09:13:42.694;2025-11-10 09:13:45.511
service;10/11/2025, 09:13:45.857;2.12s;489;2025-11-10 09:13:45.857;2025-11-10 09:13:47.973
service;10/11/2025, 09:13:48.262;2.35s;490;2025-11-10 09:13:48.262;2025-11-10 09:13:50.607
service;10/11/2025, 09:13:50.826;1.89s;491;2025-11-10 09:13:50.826;2025-11-10 09:13:52.713
service;10/11/2025, 09:13:52.935;1.73s;492;2025-11-10 09:13:52.935;2025-11-10 09:13:54.662
service;10/11/2025, 09:13:54.893;1.96s;493;2025-11-10 09:13:54.893;2025-11-10 09:13:56.856
service;10/11/2025, 09:13:57.112;2.39s;494;2025-11-10 09:13:57.112;2025-11-10 09:13:59.506
service;10/11/2025, 09:14:06.175;1.57s;495;2025-11-10 09:14:06.175;2025-11-10 09:14:07.749
service;10/11/2025, 09:14:08.270;2.26s;496;2025-11-10 09:14:08.270;2025-11-10 09:14:10.530
service;10/11/2025, 09:14:11.503;2.19s;497;2025-11-10 09:14:11.503;2025-11-10 09:14:13.697
service;10/11/2025, 09:14:24.310;1.85s;498;2025-11-10 09:14:24.310;2025-11-10 09:14:26.159
service;10/11/2025, 09:14:51.713;1.41s;499;2025-11-10 09:14:51.713;2025-11-10 09:14:53.122
service;10/11/2025, 09:14:53.971;2.33s;500;2025-11-10 09:14:53.971;2025-11-10 09:14:56.304
service;10/11/2025, 09:14:57.567;1.31s;501;2025-11-10 09:14:57.567;2025-11-10 09:14:58.873
service;10/11/2025, 09:14:59.629;0.70s;502;2025-11-10 09:14:59.629;2025-11-10 09:15:00.331
service;10/11/2025, 09:15:00.783;0.88s;503;2025-11-10 09:15:00.783;2025-11-10 09:15:01.667
