Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
service;10/11/2025, 08:24:58.436;12.74s;216;10/11/2025, 08:24:58.436;10/11/2025, 08:25:11.174
service;10/11/2025, 08:25:11.537;22.43s;217;10/11/2025, 08:25:11.537;10/11/2025, 08:25:33.962
service;10/11/2025, 08:25:34.432;12.02s;218;10/11/2025, 08:25:34.432;10/11/2025, 08:25:46.447
service;10/11/2025, 08:25:46.924;13.54s;219;10/11/2025, 08:25:46.924;10/11/2025, 08:26:00.461
service;10/11/2025, 08:26:01.014;10.04s;220;10/11/2025, 08:26:01.014;10/11/2025, 08:26:11.059
service;10/11/2025, 08:26:11.493;7.48s;221;10/11/2025, 08:26:11.493;10/11/2025, 08:26:18.974
service;10/11/2025, 08:26:19.570;11.29s;222;10/11/2025, 08:26:19.570;10/11/2025, 08:26:30.855
service;10/11/2025, 08:26:31.675;16.74s;223;10/11/2025, 08:26:31.675;10/11/2025, 08:26:48.417
service;10/11/2025, 08:26:49.042;18.59s;224;10/11/2025, 08:26:49.042;10/11/2025, 08:27:07.629
service;10/11/2025, 08:27:08.066;24.90s;225;10/11/2025, 08:27:08.066;10/11/2025, 08:27:32.970
service;10/11/2025, 08:27:33.477;15.99s;226;10/11/2025, 08:27:33.477;10/11/2025, 08:27:49.466
service;10/11/2025, 08:27:49.856;20.20s;227;10/11/2025, 08:27:49.856;10/11/2025, 08:28:10.061
service;10/11/2025, 08:28:10.922;10.82s;228;10/11/2025, 08:28:10.922;10/11/2025, 08:28:21.739
service;10/11/2025, 08:28:22.096;7.24s;229;10/11/2025, 08:28:22.096;10/11/2025, 08:28:29.332
service;10/11/2025, 08:28:29.897;8.52s;230;10/11/2025, 08:28:29.897;10/11/2025, 08:28:38.421
service;10/11/2025, 08:28:38.935;14.04s;231;10/11/2025, 08:28:38.935;10/11/2025, 08:28:52.972
service;10/11/2025, 08:28:53.397;13.95s;232;10/11/2025, 08:28:53.397;10/11/2025, 08:29:07.343
service;10/11/2025, 08:29:16.480;18.11s;233;10/11/2025, 08:29:16.480;10/11/2025, 08:29:34.587
service;10/11/2025, 08:29:35.361;23.14s;234;10/11/2025, 08:29:35.361;10/11/2025, 08:29:58.501
service;10/11/2025, 08:29:59.865;10.33s;235;10/11/2025, 08:29:59.865;10/11/2025, 08:30:10.194
service;10/11/2025, 08:30:11.279;24.88s;236;10/11/2025, 08:30:11.279;10/11/2025, 08:30:36.163
service;10/11/2025, 08:30:36.712;14.87s;237;10/11/2025, 08:30:36.712;10/11/2025, 08:30:51.584
service;10/11/2025, 08:30:52.342;12.94s;238;10/11/2025, 08:30:52.342;10/11/2025, 08:31:05.283
service;10/11/2025, 08:31:07.706;7.48s;239;10/11/2025, 08:31:07.706;10/11/2025, 08:31:15.185
service;10/11/2025, 08:31:15.501;9.61s;240;10/11/2025, 08:31:15.501;10/11/2025, 08:31:25.110
