Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
arrival;07/11/2025, 08:17:02.828;0.00s;273;07/11/2025, 08:17:02.828;--
arrival;07/11/2025, 08:17:03.799;0.00s;274;07/11/2025, 08:17:03.799;--
arrival;07/11/2025, 08:17:06.473;0.00s;275;07/11/2025, 08:17:06.473;--
arrival;07/11/2025, 08:17:10.550;0.00s;276;07/11/2025, 08:17:10.550;--
arrival;07/11/2025, 08:17:15.223;0.00s;277;07/11/2025, 08:17:15.223;--
arrival;07/11/2025, 08:17:17.010;0.00s;278;07/11/2025, 08:17:17.010;--
arrival;07/11/2025, 08:17:50.157;0.00s;279;07/11/2025, 08:17:50.157;--
arrival;07/11/2025, 08:18:00.688;0.00s;280;07/11/2025, 08:18:00.688;--
arrival;07/11/2025, 08:18:05.767;0.00s;281;07/11/2025, 08:18:05.767;--
arrival;07/11/2025, 08:18:09.579;0.00s;282;07/11/2025, 08:18:09.579;--
arrival;07/11/2025, 08:18:11.796;0.00s;283;07/11/2025, 08:18:11.796;--
arrival;07/11/2025, 08:18:28.497;0.00s;284;07/11/2025, 08:18:28.497;--
arrival;07/11/2025, 08:18:36.134;0.00s;285;07/11/2025, 08:18:36.134;--
arrival;07/11/2025, 08:18:40.054;0.00s;286;07/11/2025, 08:18:40.054;--
arrival;07/11/2025, 08:18:42.355;0.00s;287;07/11/2025, 08:18:42.355;--
arrival;07/11/2025, 08:18:44.399;0.00s;288;07/11/2025, 08:18:44.399;--
arrival;07/11/2025, 08:18:58.568;0.00s;289;07/11/2025, 08:18:58.568;--
arrival;07/11/2025, 08:19:08.033;0.00s;290;07/11/2025, 08:19:08.033;--
arrival;07/11/2025, 08:19:09.573;0.00s;291;07/11/2025, 08:19:09.573;--
arrival;07/11/2025, 08:19:18.321;0.00s;292;07/11/2025, 08:19:18.321;--
arrival;07/11/2025, 08:19:44.881;0.00s;293;07/11/2025, 08:19:44.881;--
arrival;07/11/2025, 08:19:51.438;0.00s;294;07/11/2025, 08:19:51.438;--
arrival;07/11/2025, 08:20:08.681;0.00s;295;07/11/2025, 08:20:08.681;--
arrival;07/11/2025, 08:20:31.288;0.00s;296;07/11/2025, 08:20:31.288;--
arrival;07/11/2025, 08:20:39.836;0.00s;297;07/11/2025, 08:20:39.836;--
arrival;07/11/2025, 08:20:48.958;0.00s;298;07/11/2025, 08:20:48.958;--
arrival;07/11/2025, 08:21:09.863;0.00s;299;07/11/2025, 08:21:09.863;--
arrival;07/11/2025, 08:21:17.193;0.00s;300;07/11/2025, 08:21:17.193;--
arrival;07/11/2025, 08:21:24.692;0.00s;301;07/11/2025, 08:21:24.692;--
arrival;07/11/2025, 08:22:04.666;0.00s;302;07/11/2025, 08:22:04.666;--
arrival;07/11/2025, 08:22:07.791;0.00s;303;07/11/2025, 08:22:07.791;--
arrival;07/11/2025, 08:22:11.102;0.00s;304;07/11/2025, 08:22:11.102;--
arrival;07/11/2025, 08:22:13.087;0.00s;305;07/11/2025, 08:22:13.087;--
