Tipo;Carimbo de Data/Hora;Tempo Total;Elemento;Chegando;Saindo
service;05/11/2025, 16:38:34.445;2.50s;183;05/11/2025, 16:38:34.445;05/11/2025, 16:38:36.949
service;05/11/2025, 16:39:05.781;1.26s;184;05/11/2025, 16:39:05.781;05/11/2025, 16:39:07.038
service;05/11/2025, 16:39:07.422;1.26s;185;05/11/2025, 16:39:07.422;05/11/2025, 16:39:08.683
service;05/11/2025, 16:39:09.192;1.48s;186;05/11/2025, 16:39:09.192;05/11/2025, 16:39:10.667
service;05/11/2025, 16:39:11.494;1.11s;187;05/11/2025, 16:39:11.494;05/11/2025, 16:39:12.607
service;05/11/2025, 16:39:12.861;0.99s;188;05/11/2025, 16:39:12.861;05/11/2025, 16:39:13.849
service;05/11/2025, 16:39:14.384;1.51s;189;05/11/2025, 16:39:14.384;05/11/2025, 16:39:15.897
service;05/11/2025, 16:39:16.222;1.31s;190;05/11/2025, 16:39:16.222;05/11/2025, 16:39:17.534
service;05/11/2025, 16:39:18.480;1.64s;191;05/11/2025, 16:39:18.480;05/11/2025, 16:39:20.124
service;05/11/2025, 16:39:20.455;1.90s;192;05/11/2025, 16:39:20.455;05/11/2025, 16:39:22.355
service;05/11/2025, 16:39:23.283;2.07s;193;05/11/2025, 16:39:23.283;05/11/2025, 16:39:25.356
service;05/11/2025, 16:39:25.714;1.94s;194;05/11/2025, 16:39:25.714;05/11/2025, 16:39:27.652
service;05/11/2025, 16:39:31.433;1.88s;195;05/11/2025, 16:39:31.433;05/11/2025, 16:39:33.309
service;05/11/2025, 16:39:33.810;1.47s;196;05/11/2025, 16:39:33.810;05/11/2025, 16:39:35.281
service;05/11/2025, 16:39:36.021;1.54s;197;05/11/2025, 16:39:36.021;05/11/2025, 16:39:37.562
service;05/11/2025, 16:39:37.901;1.61s;198;05/11/2025, 16:39:37.901;05/11/2025, 16:39:39.516
service;05/11/2025, 16:39:39.862;1.79s;199;05/11/2025, 16:39:39.862;05/11/2025, 16:39:41.651
service;05/11/2025, 16:39:42.410;0.80s;200;05/11/2025, 16:39:42.410;05/11/2025, 16:39:43.209
service;05/11/2025, 16:39:44.080;1.71s;201;05/11/2025, 16:39:44.080;05/11/2025, 16:39:45.788
service;05/11/2025, 16:39:46.261;1.49s;202;05/11/2025, 16:39:46.261;05/11/2025, 16:39:47.751
service;05/11/2025, 16:39:50.645;2.72s;203;05/11/2025, 16:39:50.645;05/11/2025, 16:39:53.363
service;05/11/2025, 16:39:56.934;2.62s;204;05/11/2025, 16:39:56.934;05/11/2025, 16:39:59.554
service;05/11/2025, 16:40:06.931;2.41s;205;05/11/2025, 16:40:06.931;05/11/2025, 16:40:09.344
service;05/11/2025, 16:40:09.715;0.91s;206;05/11/2025, 16:40:09.715;05/11/2025, 16:40:10.627
service;05/11/2025, 16:40:10.731;0.93s;207;05/11/2025, 16:40:10.731;05/11/2025, 16:40:11.658
service;05/11/2025, 16:40:12.069;0.84s;208;05/11/2025, 16:40:12.069;05/11/2025, 16:40:12.913
service;05/11/2025, 16:40:13.361;1.71s;209;05/11/2025, 16:40:13.361;05/11/2025, 16:40:15.066
service;05/11/2025, 16:40:17.673;1.77s;210;05/11/2025, 16:40:17.673;05/11/2025, 16:40:19.443
service;05/11/2025, 16:40:19.989;2.40s;211;05/11/2025, 16:40:19.989;05/11/2025, 16:40:22.389
service;05/11/2025, 16:40:25.528;1.18s;212;05/11/2025, 16:40:25.528;05/11/2025, 16:40:26.710
service;05/11/2025, 16:40:26.838;1.80s;213;05/11/2025, 16:40:26.838;05/11/2025, 16:40:28.638
service;05/11/2025, 16:40:43.991;1.54s;214;05/11/2025, 16:40:43.991;05/11/2025, 16:40:45.528
service;05/11/2025, 16:41:03.157;1.06s;215;05/11/2025, 16:41:03.157;05/11/2025, 16:41:04.219
service;05/11/2025, 16:41:04.333;0.83s;216;05/11/2025, 16:41:04.333;05/11/2025, 16:41:05.160
service;05/11/2025, 16:41:06.001;1.21s;217;05/11/2025, 16:41:06.001;05/11/2025, 16:41:07.207
service;05/11/2025, 16:41:12.013;1.91s;218;05/11/2025, 16:41:12.013;05/11/2025, 16:41:13.920
